Date,Council,NumberVaccinated,DailyPositive,DailyDeaths,Pop
2021-06-14,East Renfrewshire,1386,33,0,96060
2021-06-14,Na h-Eileanan Siar,11,0,0,26500
2021-06-14,Falkirk,1204,29,0,160560
2021-06-14,Highland,922,9,0,235430
2021-06-14,Inverclyde,347,5,0,77060
2021-06-14,Midlothian,1033,22,0,93150
2021-06-14,Moray,725,2,0,95710
2021-06-14,North Ayrshire,862,26,0,134250
2021-06-14,Orkney Islands,76,0,0,22400
2021-06-14,Scottish Borders,1299,6,0,115240
2021-06-14,Shetland Islands,1,0,0,22870
2021-06-14,South Ayrshire,803,45,1,112140
2021-06-14,South Lanarkshire,4276,43,0,320820
2021-06-14,Stirling,578,20,0,94080
2021-06-14,Aberdeen City,1834,41,0,229060
2021-06-14,Aberdeenshire,2440,12,0,260780
2021-06-14,Argyll & Bute,295,29,0,85430
2021-06-14,City of Edinburgh,4263,194,0,527620
2021-06-14,Renfrewshire,837,33,0,179390
2021-06-14,West Dunbartonshire,30,21,0,88340
2021-06-14,West Lothian,1607,41,0,183820
2021-06-14,Angus,1053,9,0,115820
2021-06-14,Dundee City,845,72,0,148820
2021-06-14,East Dunbartonshire,1256,37,0,108750
2021-06-14,Fife,101,44,0,374130
2021-06-14,Perth & Kinross,879,42,0,151910
2021-06-14,Glasgow City,4676,131,0,635640
2021-06-14,North Lanarkshire,3028,87,0,341140
2021-06-15,Clackmannanshire,190,21,0,51290
2021-06-15,Dumfries & Galloway,718,4,0,148290
2021-06-15,East Ayrshire,895,49,0,121600
2021-06-15,East Lothian,667,37,0,107900
2021-06-15,East Renfrewshire,1714,29,0,96060
2021-06-15,Na h-Eileanan Siar,23,0,0,26500
2021-06-15,Falkirk,1367,21,0,160560
2021-06-15,Highland,1049,9,0,235430
2021-06-15,Inverclyde,64,9,0,77060
2021-06-15,Midlothian,749,19,0,93150
2021-06-15,Moray,358,1,0,95710
2021-06-15,North Ayrshire,632,47,0,134250
2021-06-15,Orkney Islands,57,0,0,22400
2021-06-15,Scottish Borders,1320,23,0,115240
2021-06-15,Shetland Islands,2,0,0,22870
2021-06-15,South Ayrshire,760,25,0,112140
2021-06-15,South Lanarkshire,3579,77,0,320820
2021-06-15,Stirling,506,7,0,94080
2021-06-15,Aberdeen City,1856,46,0,229060
2021-06-15,Aberdeenshire,2104,17,0,260780
2021-06-15,Argyll & Bute,690,30,0,85430
2021-06-15,City of Edinburgh,3864,191,2,527620
2021-06-15,Renfrewshire,1575,45,0,179390
2021-06-15,West Dunbartonshire,544,22,0,88340
2021-06-15,West Lothian,1968,31,0,183820
2021-06-15,Angus,714,19,0,115820
2021-06-15,Dundee City,896,86,1,148820
2021-06-15,East Dunbartonshire,1567,35,0,108750
2021-06-15,Fife,859,60,0,374130
2021-06-15,Perth & Kinross,732,41,1,151910
2021-06-15,Glasgow City,6923,187,2,635640
2021-06-15,North Lanarkshire,3279,96,0,341140
2021-06-16,Clackmannanshire,154,9,0,51290
2021-06-16,Dumfries & Galloway,790,13,0,148290
2021-06-16,East Ayrshire,1195,47,0,121600
2021-06-16,East Lothian,538,26,0,107900
2021-06-16,East Renfrewshire,1192,20,0,96060
2021-06-16,Na h-Eileanan Siar,71,0,0,26500
2021-06-16,Falkirk,1330,27,0,160560
2021-06-16,Highland,2360,15,0,235430
2021-06-16,Inverclyde,141,10,0,77060
2021-06-16,Midlothian,653,22,0,93150
2021-06-16,Moray,263,4,0,95710
2021-06-16,North Ayrshire,614,40,0,134250
2021-06-16,Orkney Islands,38,0,0,22400
2021-06-16,Scottish Borders,1252,24,0,115240
2021-06-16,Shetland Islands,35,0,0,22870
2021-06-16,South Ayrshire,613,37,0,112140
2021-06-16,South Lanarkshire,2932,67,0,320820
2021-06-16,Stirling,532,12,0,94080
2021-06-16,Aberdeen City,1088,58,0,229060
2021-06-16,Aberdeenshire,2246,31,0,260780
2021-06-16,Argyll & Bute,690,17,0,85430
2021-06-16,City of Edinburgh,3645,195,0,527620
2021-06-16,Renfrewshire,2016,46,0,179390
2021-06-16,West Dunbartonshire,625,22,0,88340
2021-06-16,West Lothian,1839,42,1,183820
2021-06-16,Angus,586,13,0,115820
2021-06-16,Dundee City,898,74,0,148820
2021-06-16,East Dunbartonshire,970,27,0,108750
2021-06-16,Fife,2659,35,0,374130
2021-06-16,Perth & Kinross,1069,34,0,151910
2021-06-16,Glasgow City,5772,199,0,635640
2021-06-16,North Lanarkshire,3196,100,0,341140
2021-06-17,Clackmannanshire,221,7,0,51290
2021-06-17,Dumfries & Galloway,599,10,0,148290
2021-06-17,East Ayrshire,958,51,0,121600
2021-06-17,East Lothian,560,42,0,107900
2021-06-17,East Renfrewshire,554,21,0,96060
2021-06-17,Na h-Eileanan Siar,0,0,0,26500
2021-06-17,Falkirk,1273,14,0,160560
2021-06-17,Highland,2516,14,0,235430
2021-06-17,Inverclyde,106,7,0,77060
2021-06-17,Midlothian,521,31,0,93150
2021-06-17,Moray,222,2,0,95710
2021-06-17,North Ayrshire,548,36,0,134250
2021-06-17,Orkney Islands,78,2,0,22400
2021-06-17,Scottish Borders,517,17,0,115240
2021-06-17,Shetland Islands,2,2,0,22870
2021-06-17,South Ayrshire,795,30,0,112140
2021-06-17,South Lanarkshire,3249,74,0,320820
2021-06-17,Stirling,444,9,0,94080
2021-06-17,Aberdeen City,1205,38,0,229060
2021-06-17,Aberdeenshire,1641,26,0,260780
2021-06-17,Argyll & Bute,781,23,0,85430
2021-06-17,City of Edinburgh,3403,181,0,527620
2021-06-17,Renfrewshire,1404,39,0,179390
2021-06-17,West Dunbartonshire,917,27,0,88340
2021-06-17,West Lothian,1579,34,0,183820
2021-06-17,Angus,923,18,0,115820
2021-06-17,Dundee City,849,58,0,148820
2021-06-17,East Dunbartonshire,1086,25,0,108750
2021-06-17,Fife,3090,36,0,374130
2021-06-17,Perth & Kinross,973,38,1,151910
2021-06-17,Glasgow City,5312,167,0,635640
2021-06-17,North Lanarkshire,3569,78,0,341140
2021-06-18,Clackmannanshire,122,4,2,51290
2021-06-18,Dumfries & Galloway,949,19,0,148290
2021-06-18,East Ayrshire,817,37,0,121600
2021-06-18,East Lothian,592,44,0,107900
2021-06-18,East Renfrewshire,543,19,0,96060
2021-06-18,Na h-Eileanan Siar,129,0,0,26500
2021-06-18,Falkirk,750,26,0,160560
2021-06-18,Highland,1355,8,0,235430
2021-06-18,Inverclyde,795,16,0,77060
2021-06-18,Midlothian,449,32,0,93150
2021-06-18,Moray,243,2,0,95710
2021-06-18,North Ayrshire,512,34,0,134250
2021-06-18,Orkney Islands,91,2,0,22400
2021-06-18,Scottish Borders,771,22,0,115240
2021-06-18,Shetland Islands,26,5,0,22870
2021-06-18,South Ayrshire,617,32,0,112140
2021-06-18,South Lanarkshire,2734,55,0,320820
2021-06-18,Stirling,327,12,0,94080
2021-06-18,Aberdeen City,1162,61,0,229060
2021-06-18,Aberdeenshire,1510,45,0,260780
2021-06-18,Argyll & Bute,417,27,0,85430
2021-06-18,City of Edinburgh,3312,209,0,527620
2021-06-18,Renfrewshire,1111,32,0,179390
2021-06-18,West Dunbartonshire,1451,32,0,88340
2021-06-18,West Lothian,1662,39,0,183820
2021-06-18,Angus,705,14,0,115820
2021-06-18,Dundee City,781,51,0,148820
2021-06-18,East Dunbartonshire,1365,47,0,108750
2021-06-18,Fife,2711,46,0,374130
2021-06-18,Perth & Kinross,1000,34,0,151910
2021-06-18,Glasgow City,4745,165,0,635640
2021-06-18,North Lanarkshire,4144,63,0,341140
2021-06-19,Clackmannanshire,98,5,0,51290
2021-06-19,Dumfries & Galloway,981,11,0,148290
2021-06-19,East Ayrshire,631,30,0,121600
2021-06-19,East Lothian,642,24,0,107900
2021-06-19,East Renfrewshire,907,28,1,96060
2021-06-19,Na h-Eileanan Siar,109,0,0,26500
2021-06-19,Falkirk,1143,9,0,160560
2021-06-19,Highland,2595,8,0,235430
2021-06-19,Inverclyde,778,16,0,77060
2021-06-19,Midlothian,268,19,0,93150
2021-06-19,Moray,91,2,0,95710
2021-06-19,North Ayrshire,473,31,0,134250
2021-06-19,Orkney Islands,13,0,0,22400
2021-06-19,Scottish Borders,810,19,0,115240
2021-06-19,Shetland Islands,147,1,0,22870
2021-06-19,South Ayrshire,391,19,0,112140
2021-06-19,South Lanarkshire,3117,57,0,320820
2021-06-19,Stirling,358,13,0,94080
2021-06-19,Aberdeen City,1325,28,1,229060
2021-06-19,Aberdeenshire,372,34,0,260780
2021-06-19,Argyll & Bute,112,9,0,85430
2021-06-19,City of Edinburgh,2798,178,0,527620
2021-06-19,Renfrewshire,989,29,0,179390
2021-06-19,West Dunbartonshire,678,26,0,88340
2021-06-19,West Lothian,1286,26,0,183820
2021-06-19,Angus,1019,7,0,115820
2021-06-19,Dundee City,514,40,0,148820
2021-06-19,East Dunbartonshire,1582,28,0,108750
2021-06-19,Fife,2511,52,0,374130
2021-06-19,Perth & Kinross,960,36,0,151910
2021-06-19,Glasgow City,5201,150,0,635640
2021-06-19,North Lanarkshire,2737,64,0,341140
2021-06-20,Clackmannanshire,89,11,0,51290
2021-06-20,Dumfries & Galloway,747,19,0,148290
2021-06-20,East Ayrshire,575,39,0,121600
2021-06-20,East Lothian,643,76,0,107900
2021-06-20,East Renfrewshire,591,24,0,96060
2021-06-20,Na h-Eileanan Siar,2,0,0,26500
2021-06-20,Falkirk,1160,26,0,160560
2021-06-20,Highland,149,18,0,235430
2021-06-20,Inverclyde,1212,22,0,77060
2021-06-20,Midlothian,312,52,1,93150
2021-06-20,Moray,56,5,0,95710
2021-06-20,North Ayrshire,405,44,0,134250
2021-06-20,Orkney Islands,0,0,0,22400
2021-06-20,Scottish Borders,675,47,0,115240
2021-06-20,Shetland Islands,0,4,0,22870
2021-06-20,South Ayrshire,194,16,0,112140
2021-06-20,South Lanarkshire,2505,98,0,320820
2021-06-20,Stirling,302,11,0,94080
2021-06-20,Aberdeen City,285,54,0,229060
2021-06-20,Aberdeenshire,96,26,0,260780
2021-06-20,Argyll & Bute,16,26,0,85430
2021-06-20,City of Edinburgh,2790,297,0,527620
2021-06-20,Renfrewshire,2687,47,0,179390
2021-06-20,West Dunbartonshire,971,35,0,88340
2021-06-20,West Lothian,1119,37,0,183820
2021-06-20,Angus,1226,25,0,115820
2021-06-20,Dundee City,684,74,1,148820
2021-06-20,East Dunbartonshire,396,35,0,108750
2021-06-20,Fife,2124,77,0,374130
2021-06-20,Perth & Kinross,862,72,0,151910
2021-06-20,Glasgow City,4235,173,0,635640
2021-06-20,North Lanarkshire,3641,64,1,341140
2021-06-21,Clackmannanshire,165,27,1,51290
2021-06-21,Dumfries & Galloway,387,32,0,148290
2021-06-21,East Ayrshire,1544,87,0,121600
2021-06-21,East Lothian,675,172,0,107900
2021-06-21,East Renfrewshire,898,57,0,96060
2021-06-21,Na h-Eileanan Siar,1,0,0,26500
2021-06-21,Falkirk,686,75,0,160560
2021-06-21,Highland,550,48,0,235430
2021-06-21,Inverclyde,409,38,0,77060
2021-06-21,Midlothian,313,104,0,93150
2021-06-21,Moray,298,4,0,95710
2021-06-21,North Ayrshire,767,56,0,134250
2021-06-21,Orkney Islands,42,1,0,22400
2021-06-21,Scottish Borders,1256,65,0,115240
2021-06-21,Shetland Islands,7,1,0,22870
2021-06-21,South Ayrshire,390,31,0,112140
2021-06-21,South Lanarkshire,2687,205,0,320820
2021-06-21,Stirling,301,36,0,94080
2021-06-21,Aberdeen City,2264,108,0,229060
2021-06-21,Aberdeenshire,1799,67,1,260780
2021-06-21,Argyll & Bute,71,40,0,85430
2021-06-21,City of Edinburgh,3158,520,0,527620
2021-06-21,Renfrewshire,1084,108,0,179390
2021-06-21,West Dunbartonshire,739,61,0,88340
2021-06-21,West Lothian,1092,92,0,183820
2021-06-21,Angus,530,64,0,115820
2021-06-21,Dundee City,858,189,0,148820
2021-06-21,East Dunbartonshire,560,58,0,108750
2021-06-21,Fife,446,135,0,374130
2021-06-21,Perth & Kinross,694,79,0,151910
2021-06-21,Glasgow City,4201,325,0,635640
2021-06-21,North Lanarkshire,3561,141,0,341140
2021-06-22,Clackmannanshire,121,23,0,51290
2021-06-22,Dumfries & Galloway,580,47,0,148290
2021-06-22,East Ayrshire,1266,93,0,121600
2021-06-22,East Lothian,649,131,0,107900
2021-06-22,East Renfrewshire,970,53,0,96060
2021-06-22,Na h-Eileanan Siar,1,0,0,26500
2021-06-22,Falkirk,521,84,0,160560
2021-06-22,Highland,1162,57,0,235430
2021-06-22,Inverclyde,62,29,0,77060
2021-06-22,Midlothian,218,106,1,93150
2021-06-22,Moray,187,11,0,95710
2021-06-22,North Ayrshire,587,49,0,134250
2021-06-22,Orkney Islands,24,1,0,22400
2021-06-22,Scottish Borders,801,56,0,115240
2021-06-22,Shetland Islands,228,0,0,22870
2021-06-22,South Ayrshire,222,37,0,112140
2021-06-22,South Lanarkshire,2694,157,0,320820
2021-06-22,Stirling,231,32,0,94080
2021-06-22,Aberdeen City,1450,116,1,229060
2021-06-22,Aberdeenshire,1413,59,0,260780
2021-06-22,Argyll & Bute,188,28,0,85430
2021-06-22,City of Edinburgh,3066,540,0,527620
2021-06-22,Renfrewshire,876,125,1,179390
2021-06-22,West Dunbartonshire,696,71,0,88340
2021-06-22,West Lothian,1098,100,0,183820
2021-06-22,Angus,530,83,0,115820
2021-06-22,Dundee City,1062,187,0,148820
2021-06-22,East Dunbartonshire,1007,60,0,108750
2021-06-22,Fife,283,201,0,374130
2021-06-22,Perth & Kinross,700,88,0,151910
2021-06-22,Glasgow City,4633,398,1,635640
2021-06-22,North Lanarkshire,3593,219,0,341140
2021-06-23,Clackmannanshire,127,13,0,51290
2021-06-23,Dumfries & Galloway,633,39,0,148290
2021-06-23,East Ayrshire,368,74,1,121600
2021-06-23,East Lothian,625,102,0,107900
2021-06-23,East Renfrewshire,601,65,0,96060
2021-06-23,Na h-Eileanan Siar,70,0,0,26500
2021-06-23,Falkirk,667,76,0,160560
2021-06-23,Highland,1782,85,0,235430
2021-06-23,Inverclyde,48,22,0,77060
2021-06-23,Midlothian,221,87,0,93150
2021-06-23,Moray,218,14,0,95710
2021-06-23,North Ayrshire,773,58,0,134250
2021-06-23,Orkney Islands,3,4,0,22400
2021-06-23,Scottish Borders,133,30,0,115240
2021-06-23,Shetland Islands,219,2,0,22870
2021-06-23,South Ayrshire,810,45,0,112140
2021-06-23,South Lanarkshire,1654,130,0,320820
2021-06-23,Stirling,212,29,0,94080
2021-06-23,Aberdeen City,1385,111,0,229060
2021-06-23,Aberdeenshire,1156,72,0,260780
2021-06-23,Argyll & Bute,375,36,0,85430
2021-06-23,City of Edinburgh,3193,428,0,527620
2021-06-23,Renfrewshire,1466,112,0,179390
2021-06-23,West Dunbartonshire,370,53,0,88340
2021-06-23,West Lothian,1024,109,0,183820
2021-06-23,Angus,463,54,0,115820
2021-06-23,Dundee City,1091,183,0,148820
2021-06-23,East Dunbartonshire,179,72,0,108750
2021-06-23,Fife,152,184,0,374130
2021-06-23,Perth & Kinross,800,69,0,151910
2021-06-23,Glasgow City,4341,367,0,635640
2021-06-23,North Lanarkshire,2742,167,0,341140
2021-06-24,Clackmannanshire,112,18,0,51290
2021-06-24,Dumfries & Galloway,507,35,0,148290
2021-06-24,East Ayrshire,141,85,0,121600
2021-06-24,East Lothian,433,89,0,107900
2021-06-24,East Renfrewshire,759,54,0,96060
2021-06-24,Na h-Eileanan Siar,283,0,0,26500
2021-06-24,Falkirk,569,68,0,160560
2021-06-24,Highland,2031,75,0,235430
2021-06-24,Inverclyde,524,23,0,77060
2021-06-24,Midlothian,188,81,0,93150
2021-06-24,Moray,152,11,0,95710
2021-06-24,North Ayrshire,1247,53,0,134250
2021-06-24,Orkney Islands,20,0,0,22400
2021-06-24,Scottish Borders,687,61,0,115240
2021-06-24,Shetland Islands,4,1,0,22870
2021-06-24,South Ayrshire,727,38,0,112140
2021-06-24,South Lanarkshire,1583,147,1,320820
2021-06-24,Stirling,281,39,0,94080
2021-06-24,Aberdeen City,1630,117,0,229060
2021-06-24,Aberdeenshire,1236,78,0,260780
2021-06-24,Argyll & Bute,460,41,0,85430
2021-06-24,City of Edinburgh,2630,473,0,527620
2021-06-24,Renfrewshire,1089,127,0,179390
2021-06-24,West Dunbartonshire,1154,60,0,88340
2021-06-24,West Lothian,927,87,0,183820
2021-06-24,Angus,616,66,0,115820
2021-06-24,Dundee City,1041,156,0,148820
2021-06-24,East Dunbartonshire,668,79,0,108750
2021-06-24,Fife,204,183,0,374130
2021-06-24,Perth & Kinross,830,78,1,151910
2021-06-24,Glasgow City,4603,360,0,635640
2021-06-24,North Lanarkshire,2831,165,0,341140
2021-06-25,Clackmannanshire,49,20,0,51290
2021-06-25,Dumfries & Galloway,720,26,0,148290
2021-06-25,East Ayrshire,137,59,0,121600
2021-06-25,East Lothian,438,74,0,107900
2021-06-25,East Renfrewshire,334,59,0,96060
2021-06-25,Na h-Eileanan Siar,489,0,0,26500
2021-06-25,Falkirk,208,62,0,160560
2021-06-25,Highland,1454,67,0,235430
2021-06-25,Inverclyde,1319,43,0,77060
2021-06-25,Midlothian,191,75,0,93150
2021-06-25,Moray,442,8,0,95710
2021-06-25,North Ayrshire,1002,34,0,134250
2021-06-25,Orkney Islands,56,1,0,22400
2021-06-25,Scottish Borders,652,28,0,115240
2021-06-25,Shetland Islands,241,5,0,22870
2021-06-25,South Ayrshire,1136,26,0,112140
2021-06-25,South Lanarkshire,1918,116,0,320820
2021-06-25,Stirling,353,37,0,94080
2021-06-25,Aberdeen City,1557,120,0,229060
2021-06-25,Aberdeenshire,2257,71,0,260780
2021-06-25,Argyll & Bute,637,28,0,85430
2021-06-25,City of Edinburgh,2731,421,1,527620
2021-06-25,Renfrewshire,750,116,0,179390
2021-06-25,West Dunbartonshire,1480,50,0,88340
2021-06-25,West Lothian,740,87,0,183820
2021-06-25,Angus,610,74,0,115820
2021-06-25,Dundee City,1089,160,0,148820
2021-06-25,East Dunbartonshire,1165,63,0,108750
2021-06-25,Fife,2701,165,0,374130
2021-06-25,Perth & Kinross,1125,57,0,151910
2021-06-25,Glasgow City,4024,312,0,635640
2021-06-25,North Lanarkshire,1360,166,0,341140
2021-06-26,Clackmannanshire,59,18,0,51290
2021-06-26,Dumfries & Galloway,496,32,0,148290
2021-06-26,East Ayrshire,182,54,0,121600
2021-06-26,East Lothian,389,64,0,107900
2021-06-26,East Renfrewshire,322,53,0,96060
2021-06-26,Na h-Eileanan Siar,180,0,0,26500
2021-06-26,Falkirk,554,55,1,160560
2021-06-26,Highland,1981,69,0,235430
2021-06-26,Inverclyde,1092,31,0,77060
2021-06-26,Midlothian,156,71,0,93150
2021-06-26,Moray,136,8,0,95710
2021-06-26,North Ayrshire,999,47,1,134250
2021-06-26,Orkney Islands,2,0,0,22400
2021-06-26,Scottish Borders,769,48,0,115240
2021-06-26,Shetland Islands,225,0,0,22870
2021-06-26,South Ayrshire,961,53,1,112140
2021-06-26,South Lanarkshire,882,100,0,320820
2021-06-26,Stirling,793,28,0,94080
2021-06-26,Aberdeen City,1217,75,0,229060
2021-06-26,Aberdeenshire,254,57,1,260780
2021-06-26,Argyll & Bute,819,24,0,85430
2021-06-26,City of Edinburgh,2044,335,0,527620
2021-06-26,Renfrewshire,803,106,0,179390
2021-06-26,West Dunbartonshire,166,38,0,88340
2021-06-26,West Lothian,698,78,0,183820
2021-06-26,Angus,820,57,0,115820
2021-06-26,Dundee City,983,133,2,148820
2021-06-26,East Dunbartonshire,1602,44,0,108750
2021-06-26,Fife,2859,123,0,374130
2021-06-26,Perth & Kinross,984,54,1,151910
2021-06-26,Glasgow City,5762,321,1,635640
2021-06-26,North Lanarkshire,1770,124,0,341140
2021-06-27,Clackmannanshire,52,7,0,51290
2021-06-27,Dumfries & Galloway,611,14,0,148290
2021-06-27,East Ayrshire,89,83,0,121600
2021-06-27,East Lothian,393,68,0,107900
2021-06-27,East Renfrewshire,969,40,0,96060
2021-06-27,Na h-Eileanan Siar,109,1,0,26500
2021-06-27,Falkirk,555,75,0,160560
2021-06-27,Highland,133,49,0,235430
2021-06-27,Inverclyde,704,22,0,77060
2021-06-27,Midlothian,150,85,0,93150
2021-06-27,Moray,96,3,0,95710
2021-06-27,North Ayrshire,585,40,0,134250
2021-06-27,Orkney Islands,0,0,0,22400
2021-06-27,Scottish Borders,11,33,0,115240
2021-06-27,Shetland Islands,0,2,0,22870
2021-06-27,South Ayrshire,1266,40,0,112140
2021-06-27,South Lanarkshire,671,96,0,320820
2021-06-27,Stirling,467,22,0,94080
2021-06-27,Aberdeen City,1284,95,0,229060
2021-06-27,Aberdeenshire,216,73,0,260780
2021-06-27,Argyll & Bute,601,16,0,85430
2021-06-27,City of Edinburgh,2085,339,0,527620
2021-06-27,Renfrewshire,2702,115,0,179390
2021-06-27,West Dunbartonshire,1013,55,0,88340
2021-06-27,West Lothian,669,88,0,183820
2021-06-27,Angus,823,57,1,115820
2021-06-27,Dundee City,957,135,0,148820
2021-06-27,East Dunbartonshire,571,60,0,108750
2021-06-27,Fife,2115,230,0,374130
2021-06-27,Perth & Kinross,926,80,0,151910
2021-06-27,Glasgow City,4062,346,1,635640
2021-06-27,North Lanarkshire,1456,145,1,341140
2021-06-28,Clackmannanshire,63,44,0,51290
2021-06-28,Dumfries & Galloway,428,22,0,148290
2021-06-28,East Ayrshire,33,108,0,121600
2021-06-28,East Lothian,362,141,0,107900
2021-06-28,East Renfrewshire,1022,86,0,96060
2021-06-28,Na h-Eileanan Siar,0,1,0,26500
2021-06-28,Falkirk,1020,114,1,160560
2021-06-28,Highland,478,114,0,235430
2021-06-28,Inverclyde,372,45,0,77060
2021-06-28,Midlothian,327,120,0,93150
2021-06-28,Moray,524,12,0,95710
2021-06-28,North Ayrshire,712,56,0,134250
2021-06-28,Orkney Islands,32,3,0,22400
2021-06-28,Scottish Borders,578,50,0,115240
2021-06-28,Shetland Islands,1,3,0,22870
2021-06-28,South Ayrshire,484,39,0,112140
2021-06-28,South Lanarkshire,1019,148,1,320820
2021-06-28,Stirling,268,67,0,94080
2021-06-28,Aberdeen City,1077,182,0,229060
2021-06-28,Aberdeenshire,3141,72,0,260780
2021-06-28,Argyll & Bute,192,29,0,85430
2021-06-28,City of Edinburgh,2065,538,0,527620
2021-06-28,Renfrewshire,1020,170,0,179390
2021-06-28,West Dunbartonshire,532,78,0,88340
2021-06-28,West Lothian,489,109,0,183820
2021-06-28,Angus,534,101,0,115820
2021-06-28,Dundee City,715,224,0,148820
2021-06-28,East Dunbartonshire,742,91,0,108750
2021-06-28,Fife,166,314,0,374130
2021-06-28,Perth & Kinross,724,125,0,151910
2021-06-28,Glasgow City,4908,500,1,635640
2021-06-28,North Lanarkshire,1391,212,0,341140
2021-06-29,Clackmannanshire,256,26,2,51290
2021-06-29,Dumfries & Galloway,208,42,0,148290
2021-06-29,East Ayrshire,1184,80,0,121600
2021-06-29,East Lothian,359,99,0,107900
2021-06-29,East Renfrewshire,616,86,0,96060
2021-06-29,Na h-Eileanan Siar,73,1,0,26500
2021-06-29,Falkirk,1035,87,1,160560
2021-06-29,Highland,933,106,0,235430
2021-06-29,Inverclyde,24,50,0,77060
2021-06-29,Midlothian,577,116,0,93150
2021-06-29,Moray,639,16,0,95710
2021-06-29,North Ayrshire,522,56,0,134250
2021-06-29,Orkney Islands,43,3,0,22400
2021-06-29,Scottish Borders,553,38,0,115240
2021-06-29,Shetland Islands,440,3,0,22870
2021-06-29,South Ayrshire,150,48,0,112140
2021-06-29,South Lanarkshire,1298,181,0,320820
2021-06-29,Stirling,346,37,0,94080
2021-06-29,Aberdeen City,1468,156,0,229060
2021-06-29,Aberdeenshire,3214,91,0,260780
2021-06-29,Argyll & Bute,825,22,0,85430
2021-06-29,City of Edinburgh,2751,551,0,527620
2021-06-29,Renfrewshire,890,171,0,179390
2021-06-29,West Dunbartonshire,388,83,0,88340
